response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0087,0.0000,0.0000,0.0000,0.0086,0.0001,200,299.4826
0.0089,0.0000,0.0000,0.0000,0.0088,0.0001,200,299.4826
0.0090,0.0000,0.0000,0.0000,0.0089,0.0001,200,299.4826
0.0089,0.0000,0.0000,0.0000,0.0089,0.0001,200,299.4828
0.0089,0.0000,0.0000,0.0001,0.0087,0.0000,200,299.4829
0.0089,0.0000,0.0000,0.0000,0.0088,0.0001,200,299.4830
0.0088,0.0000,0.0000,0.0000,0.0086,0.0001,200,299.4832
0.0088,0.0000,0.0000,0.0001,0.0087,0.0000,200,299.4833
0.0090,0.0000,0.0000,0.0000,0.0088,0.0001,200,299.4834
0.0089,0.0000,0.0000,0.0000,0.0088,0.0001,200,299.4835
0.0089,0.0000,0.0000,0.0000,0.0088,0.0000,200,299.4837
0.0088,0.0000,0.0000,0.0000,0.0086,0.0001,200,299.4840
0.0087,0.0000,0.0000,0.0000,0.0086,0.0000,200,299.4841
0.0090,0.0000,0.0000,0.0001,0.0085,0.0000,200,299.4838
0.0087,0.0000,0.0000,0.0000,0.0086,0.0000,200,299.4843
0.0088,0.0000,0.0000,0.0000,0.0087,0.0000,200,299.4843
0.0088,0.0000,0.0000,0.0000,0.0085,0.0000,200,299.4844
0.0086,0.0000,0.0000,0.0000,0.0085,0.0001,200,299.4847
0.0086,0.0000,0.0000,0.0000,0.0085,0.0000,200,299.4848
0.0089,0.0000,0.0000,0.0000,0.0087,0.0000,200,299.4846
0.0086,0.0000,0.0000,0.0000,0.0085,0.0001,200,299.4850
0.0087,0.0000,0.0000,0.0000,0.0086,0.0000,200,299.4850
0.0086,0.0000,0.0000,0.0000,0.0085,0.0000,200,299.4851
0.0086,0.0000,0.0000,0.0000,0.0085,0.0000,200,299.4853
0.0086,0.0000,0.0000,0.0000,0.0085,0.0000,200,299.4854
0.0086,0.0000,0.0000,0.0000,0.0084,0.0001,200,299.4855
0.0086,0.0000,0.0000,0.0000,0.0085,0.0001,200,299.4857
0.0088,0.0000,0.0000,0.0000,0.0086,0.0002,200,299.4856
0.0088,0.0000,0.0000,0.0000,0.0086,0.0001,200,299.4859
0.0088,0.0000,0.0000,0.0000,0.0087,0.0001,200,299.4860
0.0088,0.0000,0.0000,0.0000,0.0087,0.0000,200,299.4861
0.0089,0.0000,0.0000,0.0000,0.0087,0.0001,200,299.4862
0.0088,0.0000,0.0000,0.0000,0.0087,0.0000,200,299.4864
0.0088,0.0000,0.0000,0.0000,0.0088,0.0001,200,299.4865
0.0090,0.0000,0.0000,0.0000,0.0089,0.0001,200,299.4865
0.0090,0.0000,0.0000,0.0000,0.0089,0.0001,200,299.4867
0.0089,0.0000,0.0000,0.0000,0.0089,0.0001,200,299.4868
0.0090,0.0000,0.0000,0.0000,0.0089,0.0001,200,299.4869
0.0090,0.0000,0.0000,0.0000,0.0089,0.0001,200,299.4870
0.0089,0.0000,0.0000,0.0000,0.0088,0.0001,200,299.4872
0.0090,0.0000,0.0000,0.0000,0.0089,0.0001,200,299.4872
0.0089,0.0000,0.0000,0.0000,0.0089,0.0000,200,299.4873
0.0089,0.0000,0.0000,0.0000,0.0088,0.0000,200,299.4875
0.0089,0.0000,0.0000,0.0000,0.0088,0.0000,200,299.4876
0.0089,0.0000,0.0000,0.0000,0.0088,0.0000,200,299.4877
0.0089,0.0000,0.0000,0.0000,0.0088,0.0000,200,299.4878
0.0088,0.0000,0.0000,0.0000,0.0088,0.0000,200,299.4879
0.0089,0.0000,0.0000,0.0000,0.0088,0.0000,200,299.4880
0.0089,0.0000,0.0000,0.0000,0.0088,0.0000,200,299.4881
0.0087,0.0000,0.0000,0.0000,0.0086,0.0000,200,299.4884
0.0088,0.0000,0.0000,0.0000,0.0087,0.0001,200,299.4885
0.0088,0.0000,0.0000,0.0000,0.0087,0.0001,200,299.4885
0.0088,0.0000,0.0000,0.0000,0.0087,0.0001,200,299.4887
0.0088,0.0000,0.0000,0.0000,0.0087,0.0001,200,299.4887
0.0090,0.0000,0.0000,0.0000,0.0089,0.0000,200,299.4887
0.0089,0.0000,0.0000,0.0000,0.0088,0.0001,200,299.4889
0.0090,0.0000,0.0000,0.0000,0.0089,0.0000,200,299.4889
0.0091,0.0000,0.0000,0.0000,0.0090,0.0001,200,299.4890
0.0090,0.0000,0.0000,0.0000,0.0089,0.0000,200,299.4891
0.0090,0.0000,0.0000,0.0000,0.0089,0.0001,200,299.4893
0.0090,0.0000,0.0000,0.0000,0.0089,0.0001,200,299.4894
0.0090,0.0000,0.0000,0.0000,0.0089,0.0001,200,299.4894
0.0091,0.0000,0.0000,0.0000,0.0090,0.0001,200,299.4894
0.0092,0.0000,0.0000,0.0000,0.0091,0.0000,200,299.4895
0.0092,0.0000,0.0000,0.0000,0.0091,0.0000,200,299.4897
